vin (1-10),county,city,state,postal code,model year,make,model,electric vehicle type,clean alternative fuel vehicle (cafv) eligibility,electric range,legislative district,dol vehicle id,vehicle location,electric utility,2020 census tract
JA4T5VA98S,Spokane,Deer Park,WA,99006,2025,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,7.0,281247389,POINT (-117.47154 47.95431),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010301
ZACPDFCW6R,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,11.0,261525204,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5YJSA1E26J,Snohomish,Mukilteo,WA,98275,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,21.0,474398907,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042005
1G1FZ6S00L,Lewis,Packwood,WA,98361,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,20.0,110120153,POINT (-121.66932 46.61018),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041972000
1C4RJXP61R,King,Bothell,WA,98011,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,1.0,261854638,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001
JTMFB3FV2S,Clark,Battle Ground,WA,98604,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,18.0,283245133,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040414
2C4RC1S76P,Pierce,Graham,WA,98338,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,2.0,274868114,POINT (-122.29477 47.05703),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073129
5YJ3E1EA6K,King,Kirkland,WA,98033,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,48.0,133556524,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
1G1RD6E44C,Grant,Moses Lake,WA,98837,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,13.0,224242455,POINT (-119.2771 47.13196),PUD NO 2 OF GRANT COUNTY,53025011200
JTMFB3FV7N,Clark,Camas,WA,98607,2022,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,18.0,205926906,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400
KNDRMDJH5S,King,Kirkland,WA,98033,2025,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,45.0,278763145,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
JTJCJMGA9T,King,Auburn,WA,98092,2026,LEXUS,RX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,47.0,290154378,POINT (-122.18262 47.31825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
YV4BR0CL6N,King,Seattle,WA,98122,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,37.0,175340917,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1G1RB6S58J,Yakima,Selah,WA,98942,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,13.0,474699725,POINT (-120.53145 46.65405),PACIFICORP,53077003004
JTMFB3FV3S,Clark,Brush Prairie,WA,98606,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,18.0,288078199,POINT (-122.54578 45.73473),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
1C4RJYE6XP,Walla Walla,College Place,WA,99324,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,16.0,245579834,POINT (-118.38864 46.03456),PACIFICORP,53071920902
ZASPATDW7R,Snohomish,Mill Creek,WA,98012,2024,ALFA ROMEO,TONALE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,44.0,267024033,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052006
5YJ3E1EA4J,King,Seattle,WA,98144,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,37.0,185977158,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
WBAJB1C51J,Pierce,Tacoma,WA,98409,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,29.0,128854554,POINT (-122.47145 47.20873),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063000
KNDCC3LG1K,King,Seattle,WA,98122,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,37.0,134905571,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007901
5LMTJ5DZ0N,Chelan,Wenatchee,WA,98801,2022,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,12.0,219572601,POINT (-120.30521 47.41493),PUD NO 1 OF CHELAN COUNTY,53007960700
5YJ3E1EB7L,King,Seattle,WA,98122,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,37.0,103145402,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009000
5YJ3E1EB9J,King,Redmond,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,45.0,475009580,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
1C4JJXR65P,King,Seattle,WA,98103,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,43.0,253821249,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004902
5YJ3E1EC8L,King,Seattle,WA,98178,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,37.0,113029927,POINT (-122.25031 47.49481),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001
JTDKAMFPXN,Cowlitz,Castle Rock,WA,98611,2022,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,20.0,273197676,POINT (-122.90724 46.27509),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002003
5YJYGDEE2L,Kitsap,Bainbridge Island,WA,98110,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,23.0,186991472,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
1N4BZ1CP4K,Snohomish,Edmonds,WA,98020,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,32.0,1892355,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050600
5YJ3E1EB2J,King,Bellevue,WA,98007,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,121879110,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201
1N4AZ0CP5D,Kitsap,Bainbridge Island,WA,98110,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,23.0,202369422,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
JTDACACU5R,Kitsap,Kingston,WA,98346,2024,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,23.0,261733531,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
WBY1Z8C51H,King,Seattle,WA,98125,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,46.0,8785395,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
1FADP5CU2G,Grays Harbor,Aberdeen,WA,98520,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,19.0,320795996,POINT (-123.81619 46.97606),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001200
5YJSA1CN5D,Snohomish,Monroe,WA,98272,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,39.0,208331980,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052206
1N4AZ0CP2F,Spokane,Spokane,WA,99204,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,3.0,179687182,POINT (-117.42571 47.64779),MODERN ELECTRIC WATER COMPANY,53063004001
JTMAB3FV0R,Clark,Vancouver,WA,98664,2024,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,49.0,283453075,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
2C4RC1L75P,King,Kirkland,WA,98034,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,45.0,267080747,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903
1G1FW6S03H,Whatcom,Deming,WA,98244,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,42.0,349823351,POINT (-122.21723 48.82651),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
JTMFB3FV0M,Pierce,Tacoma,WA,98465,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,28.0,153845226,POINT (-122.5354 47.24991),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061001
1FADP5CU1F,Clark,Vancouver,WA,98665,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,49.0,194411367,POINT (-122.64443 45.67871),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041008
YV4H60DX1P,King,Bothell,WA,98011,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,1.0,271004968,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
YV4H60RM5S,King,Seattle,WA,98125,2025,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,46.0,274124224,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900
WDDVP9AB7E,King,Kirkland,WA,98034,2014,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,45.0,147164839,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
5YJSA1E46G,Benton,Kennewick,WA,99338,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,8.0,264437470,POINT (-119.3118 46.20665),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010811
WBY8P2C52K,King,Vashon,WA,98070,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,34.0,211031971,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702
KM8JFDD28R,King,Seattle,WA,98125,2024,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,46.0,270131942,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001000
JTDKN3DP5C,Thurston,Lacey,WA,98503,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,22.0,265676533,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011200
1C4JJXR61M,Snohomish,Brier,WA,98036,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,1.0,200754851,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051913
5YJSA1E27J,King,Redmond,WA,98052,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,45.0,326576281,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
2C4RC1L71J,King,Sammamish,WA,98074,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,45.0,347841847,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJSA1E28H,King,Seattle,WA,98102,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,43.0,316332929,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
1N4BZ1CP4K,Klickitat,White Salmon,WA,98672,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,14.0,179238020,POINT (-121.48704 45.72776),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950301
2C4RC1L73P,Thurston,Olympia,WA,98501,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,22.0,240513934,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011200
5YJ3E1EB3K,King,North Bend,WA,98045,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,5.0,192845313,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
JA4J2VA75N,Pierce,Tacoma,WA,98406,2022,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,27.0,272690232,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800
1N4AZ0CP5F,Snohomish,Everett,WA,98208,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,44.0,139779594,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061052119
1N4AZ0CP0F,King,Shoreline,WA,98155,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,32.0,142094396,POINT (-122.30304 47.75494),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500
1N4AZ0CP9F,Clark,Camas,WA,98607,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,18.0,227465920,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011041500
WA1LAAGE0K,King,Kirkland,WA,98034,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,1.0,274758032,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203
JTDKARFPXL,King,Woodinville,WA,98072,2020,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,45.0,199417214,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802
5YJ3E1EA5J,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,23.0,282804119,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090700
WVWPP7AU1F,Snohomish,Marysville,WA,98270,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,38.0,198646948,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052904
5YJ3E1EB9J,King,Redmond,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,473915900,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606
WBY1Z4C52F,Snohomish,Everett,WA,98204,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,21.0,143995337,POINT (-122.27557 47.88936),PUGET SOUND ENERGY INC,53061041810
1N4BZ0CP3H,Kitsap,Bainbridge Island,WA,98110,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,23.0,243804165,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090700
5YJ3E1EB5J,King,Auburn,WA,98092,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,47.0,284112930,POINT (-122.18262 47.31825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031208
JTMFB3FV4S,Clark,Ridgefield,WA,98642,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,18.0,287600120,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040403
5UXTA6C04N,Yakima,Sunnyside,WA,98944,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,15.0,210056402,POINT (-120.00976 46.32379),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,53077002006
5YJ3E1EB6J,King,Duvall,WA,98019,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,45.0,326368409,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401
WMZYU7C54K,Benton,Kennewick,WA,99338,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,16.0,167693431,POINT (-119.3118 46.20665),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010811
JTMEB3FV3R,Clark,Vancouver,WA,98663,2024,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,49.0,267297719,POINT (-122.64695 45.65675),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042000
JTDKAMFP3M,Whatcom,Bellingham,WA,98225,2021,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,42.0,284943228,POINT (-122.47091 48.75256),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000302
JA4J24A50J,Clark,Vancouver,WA,98686,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,17.0,125010798,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040811
2C4RC1L77P,Kitsap,Bremerton,WA,98337,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,26.0,269799582,POINT (-122.62749 47.565),PUGET SOUND ENERGY INC,53035081400
3MW39FS08R,King,Kirkland,WA,98034,2024,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,45.0,261285412,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005
5YJ3E1EB5J,King,Kirkland,WA,98034,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,45.0,469671072,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
JN1AZ0CP6B,King,Bothell,WA,98011,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,1.0,148284223,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
JHMZC5F39J,King,Seattle,WA,98177,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,36.0,474307326,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400
5UX43EU04R,Kitsap,Bainbridge Island,WA,98110,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,23.0,261126519,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
JTDKARFP7L,King,Redmond,WA,98052,2020,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,45.0,154036242,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
1N4AZ0CP1D,Pierce,Lakewood,WA,98498,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,28.0,270445066,POINT (-122.54764 47.17669),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072112
1G1RA6S57H,Skagit,Burlington,WA,98233,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,40.0,204165524,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057951600
5UXTA6C0XP,King,Bellevue,WA,98004,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,48.0,238448269,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
2C4RC1S71M,King,Bellevue,WA,98006,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,41.0,154043634,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704
JTMFB3FV0S,Pierce,Tacoma,WA,98406,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,27.0,276644882,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060700
5YJXCDE25L,Kitsap,Kingston,WA,98346,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,23.0,124546971,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
KNDPZDDH3S,King,Auburn,WA,98092,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,47.0,285748522,POINT (-122.18262 47.31825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031207
JM3KKBHAXR,Yakima,Selah,WA,98942,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,15.0,261668592,POINT (-120.53145 46.65405),PACIFICORP,53077003100
5UX43EU08S,King,Woodinville,WA,98072,2025,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,45.0,276700994,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906
YV4H60DL7N,King,Bellevue,WA,98004,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,41.0,286829658,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807
1N4AZ0CP7F,Pierce,Lakewood,WA,98498,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,28.0,106557454,POINT (-122.54764 47.17669),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072107
5YJ3E1EB6L,King,Renton,WA,98056,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,41.0,258114125,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201
1N4AZ0CP4D,King,Kirkland,WA,98034,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,45.0,195670394,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903
WBY8P4C0XL,Pierce,Tacoma,WA,98406,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,27.0,128837439,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500
WA1E2AFY7L,Spokane,Valleyford,WA,99036,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,6.0,123121442,POINT (-117.23995 47.5353),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013300
WBY7Z2C50J,Whatcom,Bellingham,WA,98225,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,40.0,240976585,POINT (-122.47091 48.75256),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001204
